data_julho_2026,data_ref_julho_2025,eixo_sentido,rota_principal,antecedencia,pax_atual,grupos_atual,cash_atual,gmv_atual,pax_julho25,grupos_julho25,cash_julho25,gmv_julho25,ticket_medio_atual,lf_atual,yield_atual,ticket_medio_julho25,lf_julho25
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,44,0,1,0.0,0.0,4,1,397.6,397.6,,0.0,,99.4,0.066
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,43,5,1,537.5,537.5,7,1,747.3,747.3,107.5,0.069,0.132,106.75714285714285,0.134
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,43,0,1,0.0,0.0,4,1,397.6,397.6,,0.0,,99.4,0.066
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,42,5,1,537.5,537.5,9,1,945.1,945.1,107.5,0.069,0.132,105.01111111111112,0.177
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,42,0,1,0.0,0.0,4,1,397.6,397.6,,0.0,,99.4,0.066
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,41,5,1,537.5,537.5,9,1,945.1,945.1,107.5,0.069,0.132,105.01111111111112,0.177
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,41,2,1,498.8,498.8,4,1,397.6,397.6,249.39999999999998,0.033,0.277,99.4,0.066
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,40,0,1,0.0,0.0,4,1,397.6,397.6,,0.0,,99.4,0.066
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,40,5,1,537.5,537.5,9,1,945.1,945.1,107.5,0.069,0.132,105.01111111111112,0.177
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,39,5,1,537.5,537.5,9,1,945.1,945.1,107.5,0.069,0.132,105.01111111111112,0.177
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,39,0,1,0.0,0.0,4,1,397.6,397.6,,0.0,,99.4,0.066
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,38,0,1,0.0,0.0,4,1,397.6,397.6,,0.0,,99.4,0.066
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,38,5,1,537.5,537.5,9,1,945.1,945.1,107.5,0.069,0.132,105.01111111111112,0.177
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,37,5,1,537.5,537.5,9,1,945.1,945.1,107.5,0.069,0.132,105.01111111111112,0.177
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,37,0,1,0.0,0.0,4,1,397.6,397.6,,0.0,,99.4,0.066
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,36,8,1,898.42,924.2,9,1,945.1,945.1,112.3025,0.111,0.138,105.01111111111112,0.177
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,36,0,1,0.0,0.0,4,1,397.6,397.6,,0.0,,99.4,0.066
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,35,0,1,0.0,0.0,4,1,397.6,397.6,,0.0,,99.4,0.066
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,35,8,1,898.42,924.2,9,1,945.1,945.1,112.3025,0.111,0.138,105.01111111111112,0.177
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,34,8,1,898.42,924.2,9,1,945.1,945.1,112.3025,0.111,0.138,105.01111111111112,0.177
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,34,0,1,0.0,0.0,3,1,368.7,368.7,,0.0,,122.89999999999999,0.064
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,33,0,1,0.0,0.0,3,1,368.7,368.7,,0.0,,122.89999999999999,0.064
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,33,11,1,1234.12,1259.9,9,1,945.1,945.1,112.19272727272727,0.158,0.133,105.01111111111112,0.177
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,32,11,1,1234.12,1259.9,9,1,945.1,945.1,112.19272727272727,0.158,0.133,105.01111111111112,0.177
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,32,1,1,112.9,112.9,3,1,368.7,368.7,112.9,0.017,0.125,122.89999999999999,0.064
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,31,11,1,1234.12,1259.9,9,1,945.1,945.1,112.19272727272727,0.158,0.133,105.01111111111112,0.177
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,31,4,1,397.6,397.6,4,1,467.6,467.6,99.4,0.028,0.258,116.9,0.083
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,30,4,1,397.6,397.6,4,1,467.6,467.6,99.4,0.028,0.258,116.9,0.083
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,30,11,1,1234.12,1259.9,9,1,945.1,945.1,112.19272727272727,0.158,0.133,105.01111111111112,0.177
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,29,11,1,1234.12,1259.9,9,1,945.1,945.1,112.19272727272727,0.158,0.133,105.01111111111112,0.177
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,29,4,1,397.6,397.6,4,1,467.6,467.6,99.4,0.028,0.258,116.9,0.083
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,28,13,1,1519.92,1545.7,10,1,1093.0,1093.0,116.91692307692308,0.186,0.14,109.3,0.196
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,28,4,1,397.6,397.6,4,1,467.6,467.6,99.4,0.028,0.258,116.9,0.083
2026-07-06,2025-07-07,GVS-SAO,GVS-SAO,27,6,1,650.11,663.4,4,1,467.6,467.6,108.35166666666667,0.058,0.207,116.9,0.083
2026-07-06,2025-07-07,SAO-GVS,GVS-SAO,27,13,1,1519.92,1545.7,10,1,1093.0,1093.0,116.91692307692308,0.186,0.14,109.3,0.196
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,38,0,1,0.0,0.0,10,1,1303.02,1325.0,,0.0,,130.302,0.155
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,38,0,1,0.0,0.0,3,1,380.7,380.7,,0.0,,126.89999999999999,0.053
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,37,0,1,0.0,0.0,6,1,851.4,851.4,,0.0,,141.9,0.103
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,37,0,1,0.0,0.0,10,1,1303.02,1325.0,,0.0,,130.302,0.155
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,36,0,1,0.0,0.0,8,1,1124.26,1241.2,,0.0,,140.5325,0.137
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,36,0,1,0.0,0.0,10,1,1303.02,1325.0,,0.0,,130.302,0.155
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,35,0,1,0.0,0.0,10,1,1303.02,1325.0,,0.0,,130.302,0.155
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,35,0,1,0.0,0.0,8,1,1124.26,1241.2,,0.0,,140.5325,0.137
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,34,0,1,0.0,0.0,8,1,1124.26,1241.2,,0.0,,140.5325,0.137
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,34,0,1,0.0,0.0,10,1,1303.02,1325.0,,0.0,,130.302,0.155
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,33,0,1,0.0,0.0,10,1,1303.02,1325.0,,0.0,,130.302,0.155
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,33,0,1,0.0,0.0,8,1,1124.26,1241.2,,0.0,,140.5325,0.137
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,32,0,1,0.0,0.0,9,1,1217.16,1334.1,,0.0,,135.23999999999998,0.157
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,32,0,1,0.0,0.0,10,1,1303.02,1325.0,,0.0,,130.302,0.155
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,31,0,1,0.0,0.0,10,1,1303.02,1325.0,,0.0,,130.302,0.155
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,31,0,1,0.0,0.0,10,1,1310.06,1427.0,,0.0,,131.006,0.177
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,30,0,1,0.0,0.0,11,1,1442.92,1464.9,,0.0,,131.17454545454547,0.172
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,30,0,1,0.0,0.0,11,1,1435.96,1552.9,,0.0,,130.54181818181817,0.19
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,29,0,1,0.0,0.0,11,1,1442.92,1464.9,,0.0,,131.17454545454547,0.172
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,29,0,1,0.0,0.0,11,1,1435.96,1552.9,,0.0,,130.54181818181817,0.19
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,28,0,1,0.0,0.0,11,1,1442.92,1464.9,,0.0,,131.17454545454547,0.172
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,28,0,1,0.0,0.0,11,1,1435.96,1552.9,,0.0,,130.54181818181817,0.19
2026-07-06,2025-07-07,GYN-SAO,GYN-SAO,27,0,1,0.0,0.0,11,1,1442.92,1464.9,,0.0,,131.17454545454547,0.172
2026-07-06,2025-07-07,SAO-GYN,GYN-SAO,27,0,1,0.0,0.0,11,1,1435.96,1552.9,,0.0,,130.54181818181817,0.19
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,44,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,44,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,43,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,43,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,42,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,42,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,41,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,41,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,40,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,40,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,39,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,39,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,38,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,38,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,37,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,37,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,36,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,36,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,35,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,35,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,34,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,34,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,33,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,33,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,32,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,32,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,31,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,31,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,30,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,30,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,29,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,29,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,28,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,28,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,IPA-VIX,IPA-VIX,27,0,2,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,VIX-IPA,IPA-VIX,27,0,2,0.0,0.0,1,1,75.9,75.9,,0.0,,75.9,0.019
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,44,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,44,7,2,739.3,739.3,0,2,0.0,0.0,105.61428571428573,0.068,0.184,,0.0
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,43,7,2,739.3,739.3,0,2,0.0,0.0,105.61428571428573,0.068,0.184,,0.0
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,43,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,42,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,42,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,41,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,41,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,40,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,40,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,39,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,39,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,38,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,38,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,37,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,37,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,36,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,36,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,35,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,35,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,34,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,34,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,33,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,33,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,32,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,32,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,31,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,31,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,30,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,30,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,29,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,29,8,2,836.2,836.2,1,2,99.9,99.9,104.525,0.078,0.181,99.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,28,9,2,914.1,914.1,1,2,99.9,99.9,101.56666666666666,0.087,0.177,99.9,0.009
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,28,0,3,0.0,0.0,1,2,195.9,195.9,,0.0,,195.9,0.009
2026-07-06,2025-07-07,JDF-SAO,JDF-SAO,27,9,2,914.1,914.1,0,2,0.0,0.0,101.56666666666666,0.087,0.177,,0.0
2026-07-06,2025-07-07,SAO-JDF,JDF-SAO,27,1,3,71.9,71.9,1,2,195.9,195.9,71.9,0.002,0.309,195.9,0.009
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,44,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,44,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,43,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,43,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,42,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,42,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,41,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,41,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,40,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,40,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,39,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,39,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,38,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,38,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,37,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,37,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,36,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,36,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,35,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,35,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,34,1,1,0.0,24.9,0,1,0.0,0.0,0.0,0.019,0.0,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,34,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,33,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,33,6,1,124.5,149.4,0,1,0.0,0.0,20.75,0.114,0.121,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,32,6,1,124.5,149.4,0,1,0.0,0.0,20.75,0.114,0.121,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,32,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,31,6,1,124.5,149.4,0,1,0.0,0.0,20.75,0.114,0.121,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,31,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,30,8,1,188.3,213.2,0,1,0.0,0.0,23.5375,0.157,0.132,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,30,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,29,8,1,188.3,213.2,0,1,0.0,0.0,23.5375,0.157,0.132,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,29,2,1,63.8,63.8,0,1,0.0,0.0,31.9,0.043,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,28,8,1,188.3,213.2,0,1,0.0,0.0,23.5375,0.157,0.132,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,28,3,1,95.7,95.7,0,1,0.0,0.0,31.900000000000002,0.065,0.162,,0.0
2026-07-06,2025-07-07,RIO-MCE,MCE-RIO,27,8,1,188.3,213.2,0,1,0.0,0.0,23.5375,0.157,0.132,,0.0
2026-07-06,2025-07-07,MCE-RIO,MCE-RIO,27,3,1,95.7,95.7,0,1,0.0,0.0,31.900000000000002,0.065,0.162,,0.0
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,44,0,1,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,44,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,43,0,1,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,43,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,42,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,42,0,1,0.0,0.0,0,1,0.0,0.0,,0.0,,,0.0
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,41,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,41,0,1,0.0,0.0,1,1,90.9,90.9,,0.0,,90.9,0.022
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,40,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,40,0,1,0.0,0.0,1,1,90.9,90.9,,0.0,,90.9,0.022
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,39,0,1,0.0,0.0,1,1,90.9,90.9,,0.0,,90.9,0.022
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,39,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,38,0,1,0.0,0.0,1,1,90.9,90.9,,0.0,,90.9,0.022
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,38,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,37,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,37,0,1,0.0,0.0,1,1,90.9,90.9,,0.0,,90.9,0.022
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,36,0,1,0.0,0.0,1,1,90.9,90.9,,0.0,,90.9,0.022
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,36,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,35,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,35,0,1,0.0,0.0,1,1,90.9,90.9,,0.0,,90.9,0.022
2026-07-06,2025-07-07,SAO-MCE,MCE-SAO,34,4,1,437.6,437.6,1,1,73.52,91.9,109.4,0.087,0.184,73.52,0.018
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,34,0,1,0.0,0.0,1,1,90.9,90.9,,0.0,,90.9,0.022
2026-07-06,2025-07-07,MCE-SAO,MCE-SAO,33,0,1,0.0,0.0,1,1,90.9,90.9,,0.0,,90.9,0.022
